SHIPPING_MODE,SHIPPING_PRICE,WARRANTIES_FLG,CARD_PAYMENT,COUPON_PAYMENT,PRICECLUB_STATUS,BUYER_BIRTHDAY_DATE,PURCHASE_COUNT,SELLER_SCORE_COUNT,SELLER_COUNTRY,PRODUCT_FAMILY,ITEM_PRICE,CLAIM_TYPE
NORMAL,<1,non,1,0,PLATINUM,1983,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
NORMAL,Inconnu,oui,1,0,UNSUBSCRIBED,1970,20<50,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,oui
NORMAL,1<5,non,1,0,REGULAR,1999,5<20,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1980,100<500,10000<100000,ANDORRA,MUSIC,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1990,20<50,100000<1000000,GERMANY,BOOKS,10<20,oui
MONDIAL_RELAY,<1,non,1,1,PLATINUM,1971,20<50,10000<100000,"FRANCE, METROPOLITAN",BOOKS,50<100,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1992,<5,100<1000,"FRANCE, METROPOLITAN",ELECTRONICS,10<20,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1957,5<20,100000<1000000,GERMANY,BOOKS,10<20,non
NORMAL,1<5,oui,1,0,UNSUBSCRIBED,1942,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,GOLD,1991,20<50,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1960,5<20,100000<1000000,GERMANY,BOOKS,10<20,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1965,20<50,100000<1000000,GERMANY,BOOKS,50<100,oui
RECOMMANDE,Inconnu,oui,1,0,UNSUBSCRIBED,1991,<5,1000<10000,"FRANCE, METROPOLITAN",HIFI,100<500,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1990,<5,100<1000,"FRANCE, METROPOLITAN",WHITE,50<100,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1993,<5,100<1000,CHINA,ELECTRONICS,100<500,oui
NORMAL,<1,non,1,0,GOLD,1977,<5,1000<10000,"FRANCE, METROPOLITAN",WHITE,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1987,<5,10000<100000,"FRANCE, METROPOLITAN",GAMES,20<50,non
NORMAL,Inconnu,non,1,0,REGULAR,1989,20<50,100000<1000000,GERMANY,BOOKS,10<20,oui
RECOMMANDE,Inconnu,non,1,1,UNSUBSCRIBED,1964,<5,1000<10000,GERMANY,SPORT,50<100,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1964,<5,1000<10000,HONG KONG,HIFI,100<500,oui
RECOMMANDE,Inconnu,non,1,0,SILVER,1970,20<50,1000<10000,ITALY,ELECTRONICS,500<1000,non
MONDIAL_RELAY,<1,non,1,0,UNSUBSCRIBED,1985,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1991,5<20,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,0,0,PLATINUM,1988,100<500,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1961,<5,1000<10000,UNITED KINGDOM,COMPUTER,<10,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1935,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
SO_POINT_RELAIS,Inconnu,non,1,0,UNSUBSCRIBED,1979,<5,100<1000,"FRANCE, METROPOLITAN",WHITE,<10,oui
SO_POINT_RELAIS,5<10,non,1,0,GOLD,1991,<5,1000<10000,"FRANCE, METROPOLITAN",GAMES,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1996,<5,1000<10000,CHINA,ELECTRONICS,<10,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1981,<5,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,1<5,oui,1,0,PLATINUM,1955,100<500,10000<100000,"FRANCE, METROPOLITAN",BOOKS,<10,non
MONDIAL_RELAY_PREPAYE,5<10,non,1,0,UNSUBSCRIBED,1989,<5,1000<10000,"FRANCE, METROPOLITAN",WHITE,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1968,>500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
NORMAL,Inconnu,non,1,0,REGULAR,1983,5<20,10000<100000,HONG KONG,ELECTRONICS,<10,oui
NORMAL,1<5,non,1,0,PLATINUM,1950,100<500,10000<100000,UNITED KINGDOM,MUSIC,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1982,<5,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1987,<5,1000<10000,SPAIN,ELECTRONICS,500<1000,oui
NORMAL,Inconnu,non,1,0,GOLD,1994,20<50,100000<1000000,GERMANY,VIDEO,<10,oui
NORMAL,Inconnu,non,0,0,PLATINUM,1969,>500,10000<100000,UNITED STATES,MUSIC,10<20,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1975,<5,10000<100000,"FRANCE, METROPOLITAN",BOOKS,10<20,oui
NORMAL,Inconnu,non,0,0,REGULAR,1980,5<20,10000<100000,UNITED STATES,COMPUTER,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1986,20<50,10000<100000,UNITED STATES,ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1994,<5,10000<100000,"FRANCE, METROPOLITAN",COMPUTER,<10,oui
NORMAL,Inconnu,non,1,0,SILVER,1998,20<50,1000<10000,"FRANCE, METROPOLITAN",HIFI,<10,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1963,100<500,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,<10,oui
NORMAL,1<5,non,1,0,PLATINUM,1977,100<500,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1993,<5,10000<100000,HONG KONG,ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1997,<5,1000<10000,CHINA,ELECTRONICS,20<50,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1983,20<50,10000<100000,HONG KONG,ELECTRONICS,20<50,oui
SO_POINT_RELAIS,1<5,non,1,0,UNSUBSCRIBED,1992,5<20,10000<100000,"FRANCE, METROPOLITAN",BOOKS,10<20,oui
SUIVI,5<10,non,1,1,GOLD,1987,5<20,10000<100000,"FRANCE, METROPOLITAN",COMPUTER,<10,oui
CHRONOPOST,10<20,non,1,0,REGULAR,1991,<5,100<1000,"FRANCE, METROPOLITAN",COMPUTER,100<500,non
SO_POINT_RELAIS,Inconnu,non,1,0,UNSUBSCRIBED,1963,>500,1000<10000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
MONDIAL_RELAY_PREPAYE,Inconnu,non,1,0,UNSUBSCRIBED,1978,<5,1000<10000,"FRANCE, METROPOLITAN",COMPUTER,20<50,non
NORMAL,Inconnu,non,1,0,PLATINUM,1986,50<100,100000<1000000,"FRANCE, METROPOLITAN",GAMES,50<100,oui
NORMAL,Inconnu,non,0,0,UNSUBSCRIBED,1976,50<100,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,1<5,non,1,0,SILVER,1960,5<20,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
SO_RECOMMANDE,5<10,non,1,0,UNSUBSCRIBED,1977,<5,100<1000,"FRANCE, METROPOLITAN",CLOTHING,50<100,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1984,<5,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1969,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,<1,non,1,0,UNSUBSCRIBED,1954,5<20,1000<10000,HONG KONG,ELECTRONICS,10<20,oui
MONDIAL_RELAY_PREPAYE,5<10,non,1,0,UNSUBSCRIBED,1978,<5,10000<100000,"FRANCE, METROPOLITAN",CLOTHING,20<50,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1986,5<20,100000<1000000,"FRANCE, METROPOLITAN",GAMES,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1976,<5,1000<10000,"FRANCE, METROPOLITAN",VIDEO,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1967,<5,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1959,5<20,10000<100000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,1,UNSUBSCRIBED,1998,<5,1000<10000,CHINA,ELECTRONICS,100<500,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1995,<5,100<1000,GERMANY,WHITE,100<500,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1974,<5,100000<1000000,GERMANY,GAMES,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1970,100<500,100000<1000000,GERMANY,BOOKS,10<20,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1985,<5,100<1000,CHINA,ELECTRONICS,<10,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1974,50<100,10000<100000,"FRANCE, METROPOLITAN",VIDEO,<10,non
RECOMMANDE,Inconnu,non,1,0,SILVER,1992,5<20,100000<1000000,"FRANCE, METROPOLITAN",COMPUTER,20<50,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1962,5<20,10000<100000,UNITED STATES,HIFI,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1990,50<100,10000<100000,"FRANCE, METROPOLITAN",BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1981,5<20,10000<100000,"FRANCE, METROPOLITAN",BABY,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1952,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,oui
NORMAL,Inconnu,non,1,0,GOLD,1974,5<20,10000<100000,CHINA,ELECTRONICS,20<50,non
NORMAL,Inconnu,non,1,0,REGULAR,1988,5<20,1000<10000,CHINA,ELECTRONICS,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1988,20<50,100000<1000000,GERMANY,BOOKS,<10,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1989,5<20,1000<10000,HONG KONG,ELECTRONICS,100<500,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1988,<5,1000<10000,CHINA,CLOTHING,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1958,100<500,100000<1000000,GERMANY,VIDEO,<10,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1985,<5,<100,CHINA,COMPUTER,10<20,oui
NORMAL,Inconnu,non,0,0,PLATINUM,1951,100<500,100000<1000000,"FRANCE, METROPOLITAN",VIDEO,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1951,20<50,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,0,0,UNSUBSCRIBED,1992,100<500,100000<1000000,GERMANY,BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1984,<5,10000<100000,SPAIN,VIDEO,20<50,non
MONDIAL_RELAY,Inconnu,non,1,1,UNSUBSCRIBED,1992,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1958,100<500,1000<10000,CHINA,ELECTRONICS,<10,non
SO_POINT_RELAIS,<1,non,1,0,PLATINUM,1962,100<500,10000<100000,"FRANCE, METROPOLITAN",BOOKS,10<20,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1983,<5,1000<10000,UNITED KINGDOM,ELECTRONICS,500<1000,oui
RECOMMANDE,Inconnu,non,1,0,PLATINUM,1978,20<50,10000<100000,UNITED KINGDOM,ELECTRONICS,100<500,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1984,50<100,1000<10000,"FRANCE, METROPOLITAN",SPORT,<10,non
NORMAL,Inconnu,non,0,0,PLATINUM,1973,50<100,1000<10000,CHINA,WHITE,<10,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1989,<5,1000<10000,UNITED KINGDOM,COMPUTER,<10,non
RECOMMANDE,Inconnu,non,1,0,REGULAR,1950,5<20,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,100<500,oui
NORMAL,Inconnu,non,1,0,GOLD,1977,50<100,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,oui
NORMAL,Inconnu,non,1,0,REGULAR,1957,<5,10000<100000,HONG KONG,COMPUTER,20<50,non
RECOMMANDE,<1,non,1,0,UNSUBSCRIBED,1998,<5,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,100<500,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1971,5<20,100000<1000000,"FRANCE, METROPOLITAN",MUSIC,10<20,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1988,50<100,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,10<20,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1982,5<20,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,0,0,PLATINUM,1979,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1992,<5,10000<100000,"FRANCE, METROPOLITAN",VIDEO,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1975,<5,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1995,<5,10000<100000,UNITED KINGDOM,BOOKS,10<20,non
NORMAL,1<5,oui,1,0,UNSUBSCRIBED,1990,<5,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,10<20,oui
NORMAL,Inconnu,non,1,1,UNSUBSCRIBED,1989,5<20,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,10<20,non
SUIVI,5<10,non,1,0,UNSUBSCRIBED,1973,<5,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,10<20,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1953,5<20,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
MONDIAL_RELAY,<1,non,1,0,UNSUBSCRIBED,1949,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,20<50,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1989,20<50,1000<10000,CHINA,HIFI,20<50,oui
NORMAL,Inconnu,non,0,0,REGULAR,1965,5<20,<100,"FRANCE, METROPOLITAN",COMPUTER,<10,oui
NORMAL,Inconnu,non,0,0,PLATINUM,1972,50<100,1000<10000,CHINA,CLOTHING,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1973,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1989,50<100,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,1,UNSUBSCRIBED,1999,<5,1000<10000,HONG KONG,CLOTHING,20<50,oui
NORMAL,Inconnu,non,0,0,UNSUBSCRIBED,1985,50<100,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1954,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,0,0,UNSUBSCRIBED,1957,100<500,100000<1000000,GERMANY,BOOKS,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1990,50<100,1000<10000,CHINA,ELECTRONICS,10<20,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1961,20<50,10000<100000,UNITED KINGDOM,MUSIC,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1962,<5,1000<10000,HONG KONG,ELECTRONICS,500<1000,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1945,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,50<100,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1976,<5,1000<10000,CHINA,WHITE,20<50,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1970,5<20,1000<10000,"FRANCE, METROPOLITAN",HIFI,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1962,<5,1000<10000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1958,20<50,100000<1000000,GERMANY,VIDEO,10<20,non
NORMAL,Inconnu,non,0,0,SILVER,1949,50<100,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1989,<5,100000<1000000,"FRANCE, METROPOLITAN",VIDEO,<10,oui
NORMAL,Inconnu,oui,1,0,UNSUBSCRIBED,1972,100<500,10000<100000,UNITED STATES,MUSIC,<10,oui
MONDIAL_RELAY,<1,non,1,0,UNSUBSCRIBED,1966,20<50,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,20<50,oui
EXPRESS_DELIVERY,1<5,non,1,0,REGULAR,1991,<5,1000<10000,"FRANCE, METROPOLITAN",BABY,10<20,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1975,<5,1000<10000,CHINA,CLOTHING,20<50,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1981,<5,100<1000,CHINA,WHITE,50<100,non
NORMAL,Inconnu,non,1,1,REGULAR,1999,<5,100000<1000000,GERMANY,BOOKS,<10,non
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1951,<5,1000<10000,UNITED KINGDOM,ELECTRONICS,100<500,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1987,<5,1000<10000,CHINA,ELECTRONICS,20<50,non
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1961,20<50,10000<100000,"FRANCE, METROPOLITAN",CLOTHING,20<50,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1975,<5,1000<10000,"FRANCE, METROPOLITAN",SPORT,50<100,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1970,5<20,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,oui
NORMAL,Inconnu,non,0,0,UNSUBSCRIBED,1957,50<100,1000<10000,CHINA,ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,GOLD,1966,50<100,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1969,50<100,1000<10000,CHINA,COMPUTER,10<20,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1961,100<500,100000<1000000,GERMANY,VIDEO,<10,non
NORMAL,1<5,non,0,0,GOLD,1973,100<500,10000<100000,"FRANCE, METROPOLITAN",CLOTHING,<10,non
NORMAL,<1,non,1,0,UNSUBSCRIBED,1996,<5,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,10<20,non
RECOMMANDE,Inconnu,non,1,0,REGULAR,1975,<5,100<1000,HONG KONG,ELECTRONICS,100<500,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1978,50<100,100000<1000000,GERMANY,BOOKS,10<20,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1991,100<500,10000<100000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,GOLD,1992,20<50,10000<100000,HONG KONG,ELECTRONICS,20<50,non
RECOMMANDE,5<10,non,0,0,PLATINUM,1947,5<20,100<1000,"FRANCE, METROPOLITAN",CLOTHING,100<500,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1966,20<50,100000<1000000,GERMANY,MUSIC,<10,non
NORMAL,Inconnu,non,1,1,UNSUBSCRIBED,1979,<5,10000<100000,HONG KONG,HIFI,10<20,non
NORMAL,Inconnu,non,1,0,REGULAR,1988,<5,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
SUIVI,5<10,non,1,0,PLATINUM,1946,5<20,10000<100000,"FRANCE, METROPOLITAN",BABY,<10,non
RECOMMANDE,Inconnu,non,1,0,REGULAR,1971,20<50,1000<10000,HONG KONG,HIFI,100<500,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1987,5<20,100<1000,"FRANCE, METROPOLITAN",CLOTHING,<10,oui
NORMAL,Inconnu,non,1,0,GOLD,1981,20<50,1000<10000,HONG KONG,SPORT,<10,non
NORMAL,Inconnu,non,1,0,PLATINUM,1979,50<100,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1953,<5,100000<1000000,"FRANCE, METROPOLITAN",WHITE,50<100,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1964,<5,1000<10000,"FRANCE, METROPOLITAN",WHITE,100<500,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1959,5<20,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,1<5,non,0,0,UNSUBSCRIBED,1995,5<20,10000<100000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1991,5<20,1000<10000,"FRANCE, METROPOLITAN",CLOTHING,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1972,<5,10000<100000,"FRANCE, METROPOLITAN",MUSIC,<10,oui
NORMAL,Inconnu,non,0,0,UNSUBSCRIBED,1976,<5,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,SILVER,1992,5<20,1000<10000,HONG KONG,SPORT,<10,non
NORMAL,Inconnu,non,0,0,GOLD,1966,20<50,1000<10000,CHINA,CLOTHING,<10,oui
NORMAL,1<5,non,1,0,SILVER,1964,20<50,1000<10000,"FRANCE, METROPOLITAN",MUSIC,<10,non
NORMAL,Inconnu,non,1,0,SILVER,1992,20<50,1000<10000,CHINA,ELECTRONICS,<10,oui
NORMAL,1<5,non,1,0,GOLD,1990,20<50,1000<10000,"FRANCE, METROPOLITAN",GAMES,10<20,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1979,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,Inconnu,non,1,0,REGULAR,1980,5<20,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
NORMAL,Inconnu,non,1,0,GOLD,1965,<5,100000<1000000,GERMANY,BOOKS,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1963,50<100,100000<1000000,GERMANY,VIDEO,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1982,<5,1000<10000,CHINA,ELECTRONICS,10<20,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1992,100<500,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1997,<5,1000<10000,HONG KONG,ELECTRONICS,500<1000,oui
NORMAL,<1,non,1,0,UNSUBSCRIBED,1991,<5,1000<10000,"FRANCE, METROPOLITAN",GAMES,<10,non
RECOMMANDE,Inconnu,non,1,1,PLATINUM,1992,100<500,100<1000,UNITED STATES,GAMES,50<100,oui
MONDIAL_RELAY_PREPAYE,5<10,non,1,0,GOLD,1971,100<500,1000<10000,"FRANCE, METROPOLITAN",COMPUTER,20<50,oui
SO_RECOMMANDE,Inconnu,non,1,0,PLATINUM,1978,20<50,100<1000,"FRANCE, METROPOLITAN",GAMES,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1956,<5,100<1000,CHINA,ELECTRONICS,20<50,non
SO_POINT_RELAIS,5<10,non,1,0,UNSUBSCRIBED,1997,<5,100<1000,"FRANCE, METROPOLITAN",VIDEO,<10,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1982,5<20,10000<100000,"FRANCE, METROPOLITAN",COMPUTER,10<20,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1984,20<50,1000<10000,CHINA,ELECTRONICS,20<50,non
RECOMMANDE,Inconnu,oui,1,0,UNSUBSCRIBED,1980,<5,100<1000,ISRAEL,ELECTRONICS,100<500,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1967,<5,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
RECOMMANDE,Inconnu,non,1,0,GOLD,1980,5<20,100000<1000000,"FRANCE, METROPOLITAN",BABY,100<500,oui
SO_POINT_RELAIS,1<5,non,1,0,REGULAR,1979,20<50,10000<100000,"FRANCE, METROPOLITAN",GAMES,20<50,oui
SUIVI,Inconnu,non,1,0,UNSUBSCRIBED,1961,5<20,10000<100000,ANDORRA,WHITE,10<20,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1984,5<20,1000<10000,"FRANCE, METROPOLITAN",BOOKS,10<20,oui
RECOMMANDE,Inconnu,non,1,0,UNSUBSCRIBED,1969,<5,1000<10000,CHINA,ELECTRONICS,100<500,non
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1980,5<20,1000<10000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
MONDIAL_RELAY,1<5,non,0,0,PLATINUM,1960,20<50,10000<100000,"FRANCE, METROPOLITAN",SPORT,<10,oui
NORMAL,Inconnu,non,1,0,REGULAR,1972,20<50,100000<1000000,GERMANY,MUSIC,<10,non
SUIVI,Inconnu,non,0,0,PLATINUM,1993,20<50,10000<100000,ANDORRA,GAMES,50<100,oui
NORMAL,Inconnu,non,1,0,GOLD,1970,5<20,1000<10000,CHINA,ELECTRONICS,<10,oui
NORMAL,Inconnu,non,1,0,PLATINUM,1983,50<100,1000<10000,CHINA,WHITE,10<20,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1983,20<50,100000<1000000,GERMANY,VIDEO,<10,oui
NORMAL,Inconnu,non,1,0,GOLD,1979,100<500,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,oui
NORMAL,1<5,non,1,0,UNSUBSCRIBED,1934,5<20,10000<100000,UNITED KINGDOM,MUSIC,<10,oui
NORMAL,<1,non,1,0,UNSUBSCRIBED,1954,<5,10000<100000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1991,5<20,100000<1000000,"FRANCE, METROPOLITAN",BOOKS,<10,non
NORMAL,Inconnu,non,1,0,REGULAR,1951,<5,1000<10000,CHINA,CLOTHING,<10,oui
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1979,<5,1000<10000,CHINA,CLOTHING,20<50,non
NORMAL,5<10,non,1,0,SILVER,1983,5<20,10000<100000,"FRANCE, METROPOLITAN",COMPUTER,<10,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1989,<5,100<1000,CHINA,CLOTHING,20<50,non
NORMAL,Inconnu,non,1,0,UNSUBSCRIBED,1970,5<20,100000<1000000,"FRANCE, METROPOLITAN",ELECTRONICS,<10,non
